path,source_file,kalimat,product,quantity,tipe,speaker,intent,path_abs,feat_path,duration,n_frames,split,id,feature_path,frames
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_717.wav,manual_717.wav,catat 4 minyak,minyak,4.0,manual,deri,add_item,,,2.688,,,716,data\features\716.npy,169
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_718.wav,manual_718.wav,catat 4 susu,susu,4.0,manual,deri,add_item,,,2.684,,,717,data\features\717.npy,168
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_719.wav,manual_719.wav,catat 2 susu,susu,2.0,manual,deri,add_item,,,2.466,,,718,data\features\718.npy,155
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_720.wav,manual_720.wav,catat 5 minyak,minyak,5.0,manual,deri,add_item,,,2.704,,,719,data\features\719.npy,170
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_721.wav,manual_721.wav,catat 1 susu,susu,1.0,manual,deri,add_item,,,2.656,,,720,data\features\720.npy,167
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_722.wav,manual_722.wav,catat 4 air mineral,air mineral,4.0,manual,deri,add_item,,,2.954,,,721,data\features\721.npy,185
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_723.wav,manual_723.wav,catat 3 gula,gula,3.0,manual,deri,add_item,,,2.24,,,722,data\features\722.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_724.wav,manual_724.wav,catat 5 minyak,minyak,5.0,manual,deri,add_item,,,2.22,,,723,data\features\723.npy,139
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_725.wav,manual_725.wav,catat 3 minyak,minyak,3.0,manual,deri,add_item,,,2.322,,,724,data\features\724.npy,146
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_726.wav,manual_726.wav,catat 4 gula,gula,4.0,manual,deri,add_item,,,2.804,,,725,data\features\725.npy,176
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_727.wav,manual_727.wav,catat 1 sabun,sabun,1.0,manual,deri,add_item,,,2.39,,,726,data\features\726.npy,150
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_728.wav,manual_728.wav,catat 1 teh,teh,1.0,manual,deri,add_item,,,2.27,,,727,data\features\727.npy,142
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_729.wav,manual_729.wav,catat 4 teh,teh,4.0,manual,deri,add_item,,,2.35,,,728,data\features\728.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_730.wav,manual_730.wav,catat 4 gula,gula,4.0,manual,deri,add_item,,,2.304,,,729,data\features\729.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_731.wav,manual_731.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,3.054,,,730,data\features\730.npy,191
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_732.wav,manual_732.wav,catat 1 gula,gula,1.0,manual,deri,add_item,,,2.368,,,731,data\features\731.npy,149
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_733.wav,manual_733.wav,catat 2 gula,gula,2.0,manual,deri,add_item,,,2.464,,,732,data\features\732.npy,155
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_734.wav,manual_734.wav,catat 3 teh,teh,3.0,manual,deri,add_item,,,2.246,,,733,data\features\733.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_735.wav,manual_735.wav,catat 3 mie,mie,3.0,manual,deri,add_item,,,3.024,,,734,data\features\734.npy,190
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_736.wav,manual_736.wav,catat 1 telur,telur,1.0,manual,deri,add_item,,,2.518,,,735,data\features\735.npy,158
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_737.wav,manual_737.wav,catat 4 telur,telur,4.0,manual,deri,add_item,,,2.508,,,736,data\features\736.npy,157
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_738.wav,manual_738.wav,catat 2 minyak,minyak,2.0,manual,deri,add_item,,,2.402,,,737,data\features\737.npy,151
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_739.wav,manual_739.wav,catat 1 teh,teh,1.0,manual,deri,add_item,,,2.428,,,738,data\features\738.npy,152
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_740.wav,manual_740.wav,catat 1 susu,susu,1.0,manual,deri,add_item,,,2.188,,,739,data\features\739.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_741.wav,manual_741.wav,catat 3 beras,beras,3.0,manual,deri,add_item,,,3.044,,,740,data\features\740.npy,191
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_742.wav,manual_742.wav,catat 3 mie,mie,3.0,manual,deri,add_item,,,2.348,,,741,data\features\741.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_743.wav,manual_743.wav,catat 5 beras,beras,5.0,manual,deri,add_item,,,2.854,,,742,data\features\742.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_744.wav,manual_744.wav,catat 4 susu,susu,4.0,manual,deri,add_item,,,2.518,,,743,data\features\743.npy,158
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_745.wav,manual_745.wav,catat 4 sabun,sabun,4.0,manual,deri,add_item,,,2.646,,,744,data\features\744.npy,166
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_746.wav,manual_746.wav,catat 3 sabun,sabun,3.0,manual,deri,add_item,,,2.702,,,745,data\features\745.npy,169
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_747.wav,manual_747.wav,catat 5 sabun,sabun,5.0,manual,deri,add_item,,,2.39,,,746,data\features\746.npy,150
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_748.wav,manual_748.wav,catat 4 teh,teh,4.0,manual,deri,add_item,,,2.392,,,747,data\features\747.npy,150
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_749.wav,manual_749.wav,catat 5 air mineral,air mineral,5.0,manual,deri,add_item,,,2.854,,,748,data\features\748.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_750.wav,manual_750.wav,catat 5 sabun,sabun,5.0,manual,deri,add_item,,,3.414,,,749,data\features\749.npy,214
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_751.wav,manual_751.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,2.368,,,750,data\features\750.npy,149
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_752.wav,manual_752.wav,catat 1 minyak,minyak,1.0,manual,jimnas,add_item,,,2.912,,,751,data\features\751.npy,183
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_753.wav,manual_753.wav,catat 3 air mineral,air mineral,3.0,manual,jimnas,add_item,,,2.912,,,752,data\features\752.npy,183
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_754.wav,manual_754.wav,catat 5 susu,susu,5.0,manual,jimnas,add_item,,,1.44,,,753,data\features\753.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_755.wav,manual_755.wav,catat 1 telur,telur,1.0,manual,jimnas,add_item,,,1.344,,,754,data\features\754.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_756.wav,manual_756.wav,catat 3 susu,susu,3.0,manual,jimnas,add_item,,,2.24,,,755,data\features\755.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_757.wav,manual_757.wav,catat 2 susu,susu,2.0,manual,jimnas,add_item,,,2.51,,,756,data\features\756.npy,157
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_758.wav,manual_758.wav,catat 3 telur,telur,3.0,manual,jimnas,add_item,,,1.984,,,757,data\features\757.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_759.wav,manual_759.wav,catat 3 kopi,kopi,3.0,manual,jimnas,add_item,,,3.628,,,758,data\features\758.npy,227
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_760.wav,manual_760.wav,catat 3 telur,telur,3.0,manual,jimnas,add_item,,,4.15,,,759,data\features\759.npy,260
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_761.wav,manual_761.wav,catat 3 susu,susu,3.0,manual,jimnas,add_item,,,3.04,,,760,data\features\760.npy,191
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_762.wav,manual_762.wav,catat 3 minyak,minyak,3.0,manual,jimnas,add_item,,,2.048,,,761,data\features\761.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_763.wav,manual_763.wav,catat 5 teh,teh,5.0,manual,jimnas,add_item,,,3.008,,,762,data\features\762.npy,189
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_764.wav,manual_764.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,2.026,,,763,data\features\763.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_765.wav,manual_765.wav,catat 4 mie,mie,4.0,manual,jimnas,add_item,,,2.912,,,764,data\features\764.npy,183
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_766.wav,manual_766.wav,catat 1 gula,gula,1.0,manual,jimnas,add_item,,,3.52,,,765,data\features\765.npy,221
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_767.wav,manual_767.wav,catat 1 beras,beras,1.0,manual,jimnas,add_item,,,2.816,,,766,data\features\766.npy,177
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_768.wav,manual_768.wav,catat 5 beras,beras,5.0,manual,jimnas,add_item,,,2.766,,,767,data\features\767.npy,173
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_769.wav,manual_769.wav,catat 5 gula,gula,5.0,manual,jimnas,add_item,,,2.458,,,768,data\features\768.npy,154
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_770.wav,manual_770.wav,catat 2 mie,mie,2.0,manual,jimnas,add_item,,,2.48,,,769,data\features\769.npy,156
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_771.wav,manual_771.wav,catat 1 beras,beras,1.0,manual,jimnas,add_item,,,3.09,,,770,data\features\770.npy,194
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_772.wav,manual_772.wav,catat 5 kopi,kopi,5.0,manual,jimnas,add_item,,,3.328,,,771,data\features\771.npy,209
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_773.wav,manual_773.wav,catat 3 minyak,minyak,3.0,manual,jimnas,add_item,,,2.158,,,772,data\features\772.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_774.wav,manual_774.wav,catat 1 susu,susu,1.0,manual,jimnas,add_item,,,3.19,,,773,data\features\773.npy,200
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_775.wav,manual_775.wav,catat 5 gula,gula,5.0,manual,jimnas,add_item,,,1.952,,,774,data\features\774.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_776.wav,manual_776.wav,catat 5 susu,susu,5.0,manual,jimnas,add_item,,,3.008,,,775,data\features\775.npy,189
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_777.wav,manual_777.wav,catat 2 susu,susu,2.0,manual,jimnas,add_item,,,1.856,,,776,data\features\776.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_778.wav,manual_778.wav,catat 3 telur,telur,3.0,manual,jimnas,add_item,,,2.094,,,777,data\features\777.npy,131
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_779.wav,manual_779.wav,catat 3 beras,beras,3.0,manual,jimnas,add_item,,,3.264,,,778,data\features\778.npy,205
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_780.wav,manual_780.wav,catat 5 sabun,sabun,5.0,manual,jimnas,add_item,,,1.92,,,779,data\features\779.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_781.wav,manual_781.wav,catat 5 susu,susu,5.0,manual,jimnas,add_item,,,2.24,,,780,data\features\780.npy,141
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_782.wav,manual_782.wav,catat 2 kopi,kopi,2.0,manual,jimnas,add_item,,,2.172,,,781,data\features\781.npy,136
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_783.wav,manual_783.wav,catat 5 gula,gula,5.0,manual,jimnas,add_item,,,1.386,,,782,data\features\782.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_784.wav,manual_784.wav,catat 5 telur,telur,5.0,manual,jimnas,add_item,,,2.912,,,783,data\features\783.npy,183
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_785.wav,manual_785.wav,catat 4 beras,beras,4.0,manual,jimnas,add_item,,,1.728,,,784,data\features\784.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_786.wav,manual_786.wav,catat 4 gula,gula,4.0,manual,jimnas,add_item,,,1.756,,,785,data\features\785.npy,110
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_787.wav,manual_787.wav,catat 2 gula,gula,2.0,manual,jimnas,add_item,,,1.794,,,786,data\features\786.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_788.wav,manual_788.wav,catat 5 minyak,minyak,5.0,manual,jimnas,add_item,,,2.912,,,787,data\features\787.npy,183
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_789.wav,manual_789.wav,catat 2 teh,teh,2.0,manual,jimnas,add_item,,,2.88,,,788,data\features\788.npy,181
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_790.wav,manual_790.wav,catat 4 telur,telur,4.0,manual,jimnas,add_item,,,1.792,,,789,data\features\789.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_791.wav,manual_791.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,2.784,,,790,data\features\790.npy,175
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_792.wav,manual_792.wav,catat 4 air mineral,air mineral,4.0,manual,jimnas,add_item,,,2.994,,,791,data\features\791.npy,188
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_793.wav,manual_793.wav,catat 4 mie,mie,4.0,manual,jimnas,add_item,,,4.0,,,792,data\features\792.npy,251
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_794.wav,manual_794.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,2.636,,,793,data\features\793.npy,165
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_795.wav,manual_795.wav,catat 2 telur,telur,2.0,manual,jimnas,add_item,,,3.136,,,794,data\features\794.npy,197
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_796.wav,manual_796.wav,catat 4 teh,teh,4.0,manual,jimnas,add_item,,,3.104,,,795,data\features\795.npy,195
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_797.wav,manual_797.wav,catat 5 sabun,sabun,5.0,manual,jimnas,add_item,,,2.304,,,796,data\features\796.npy,145
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_798.wav,manual_798.wav,catat 3 kopi,kopi,3.0,manual,jimnas,add_item,,,2.854,,,797,data\features\797.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_799.wav,manual_799.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,3.686,,,798,data\features\798.npy,231
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_800.wav,manual_800.wav,catat 3 air mineral,air mineral,3.0,manual,jimnas,add_item,,,4.128,,,799,data\features\799.npy,259
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_801.wav,manual_801.wav,catat 3 beras,beras,3.0,manual,jimnas,add_item,,,1.954,,,800,data\features\800.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_802.wav,manual_802.wav,catat 4 sabun,sabun,4.0,manual,jimnas,add_item,,,2.592,,,801,data\features\801.npy,163
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_803.wav,manual_803.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,1.624,,,802,data\features\802.npy,102
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_804.wav,manual_804.wav,catat 5 teh,teh,5.0,manual,jimnas,add_item,,,2.784,,,803,data\features\803.npy,175
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_805.wav,manual_805.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,1.92,,,804,data\features\804.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_806.wav,manual_806.wav,catat 5 air mineral,air mineral,5.0,manual,jimnas,add_item,,,2.848,,,805,data\features\805.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_807.wav,manual_807.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,1.664,,,806,data\features\806.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_808.wav,manual_808.wav,catat 1 telur,telur,1.0,manual,jimnas,add_item,,,1.664,,,807,data\features\807.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_809.wav,manual_809.wav,catat 4 teh,teh,4.0,manual,jimnas,add_item,,,2.098,,,808,data\features\808.npy,132
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_810.wav,manual_810.wav,catat 3 sabun,sabun,3.0,manual,jimnas,add_item,,,4.41,,,809,data\features\809.npy,276
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_811.wav,manual_811.wav,catat 3 gula,gula,3.0,manual,jimnas,add_item,,,3.17,,,810,data\features\810.npy,199
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_812.wav,manual_812.wav,catat 1 kopi,kopi,1.0,manual,jimnas,add_item,,,3.41,,,811,data\features\811.npy,214
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_813.wav,manual_813.wav,catat 4 kopi,kopi,4.0,manual,jimnas,add_item,,,3.52,,,812,data\features\812.npy,221
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_814.wav,manual_814.wav,catat 3 gula,gula,3.0,manual,jimnas,add_item,,,2.144,,,813,data\features\813.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_815.wav,manual_815.wav,catat 1 sabun,sabun,1.0,manual,jimnas,add_item,,,2.016,,,814,data\features\814.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_816.wav,manual_816.wav,catat 1 telur,telur,1.0,manual,jimnas,add_item,,,2.656,,,815,data\features\815.npy,167
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_817.wav,manual_817.wav,catat 1 air mineral,air mineral,1.0,manual,jimnas,add_item,,,2.4,,,816,data\features\816.npy,151
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_818.wav,manual_818.wav,catat 1 teh,teh,1.0,manual,jimnas,add_item,,,2.016,,,817,data\features\817.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_819.wav,manual_819.wav,catat 3 beras,beras,3.0,manual,jimnas,add_item,,,2.176,,,818,data\features\818.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_820.wav,manual_820.wav,catat 5 beras,beras,5.0,manual,jimnas,add_item,,,2.048,,,819,data\features\819.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_821.wav,manual_821.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,2.592,,,820,data\features\820.npy,163
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_822.wav,manual_822.wav,catat 1 kopi,kopi,1.0,manual,jimnas,add_item,,,2.432,,,821,data\features\821.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_823.wav,manual_823.wav,catat 1 gula,gula,1.0,manual,jimnas,add_item,,,2.432,,,822,data\features\822.npy,153
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_824.wav,manual_824.wav,catat 5 telur,telur,5.0,manual,jimnas,add_item,,,1.344,,,823,data\features\823.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_825.wav,manual_825.wav,catat 3 teh,teh,3.0,manual,jimnas,add_item,,,1.344,,,824,data\features\824.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_826.wav,manual_826.wav,catat 5 kopi,kopi,5.0,manual,jimnas,add_item,,,2.048,,,825,data\features\825.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_827.wav,manual_827.wav,catat 3 beras,beras,3.0,manual,jimnas,add_item,,,2.08,,,826,data\features\826.npy,131
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_828.wav,manual_828.wav,catat 4 air mineral,air mineral,4.0,manual,jimnas,add_item,,,2.336,,,827,data\features\827.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_829.wav,manual_829.wav,catat 2 air mineral,air mineral,2.0,manual,jimnas,add_item,,,2.528,,,828,data\features\828.npy,159
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_830.wav,manual_830.wav,catat 2 beras,beras,2.0,manual,jimnas,add_item,,,1.92,,,829,data\features\829.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_831.wav,manual_831.wav,catat 2 teh,teh,2.0,manual,jimnas,add_item,,,1.888,,,830,data\features\830.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_832.wav,manual_832.wav,catat 5 mie,mie,5.0,manual,jimnas,add_item,,,1.856,,,831,data\features\831.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_833.wav,manual_833.wav,catat 4 gula,gula,4.0,manual,jimnas,add_item,,,2.144,,,832,data\features\832.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_834.wav,manual_834.wav,catat 4 beras,beras,4.0,manual,jimnas,add_item,,,1.856,,,833,data\features\833.npy,117
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_835.wav,manual_835.wav,catat 4 beras,beras,4.0,manual,jimnas,add_item,,,2.848,,,834,data\features\834.npy,179
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_836.wav,manual_836.wav,catat 4 sabun,sabun,4.0,manual,jimnas,add_item,,,2.112,,,835,data\features\835.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_837.wav,manual_837.wav,catat 5 kopi,kopi,5.0,manual,jimnas,add_item,,,2.048,,,836,data\features\836.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_838.wav,manual_838.wav,catat 1 teh,teh,1.0,manual,jimnas,add_item,,,1.888,,,837,data\features\837.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_839.wav,manual_839.wav,catat 3 susu,susu,3.0,manual,jimnas,add_item,,,2.03,,,838,data\features\838.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_840.wav,manual_840.wav,catat 2 sabun,sabun,2.0,manual,jimnas,add_item,,,3.296,,,839,data\features\839.npy,207
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_841.wav,manual_841.wav,catat 1 air mineral,air mineral,1.0,manual,jimnas,add_item,,,3.52,,,840,data\features\840.npy,221
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_842.wav,manual_842.wav,catat 1 mie,mie,1.0,manual,jimnas,add_item,,,2.144,,,841,data\features\841.npy,135
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_843.wav,manual_843.wav,catat 3 teh,teh,3.0,manual,jimnas,add_item,,,2.016,,,842,data\features\842.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_844.wav,manual_844.wav,catat 4 telur,telur,4.0,manual,jimnas,add_item,,,1.984,,,843,data\features\843.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_845.wav,manual_845.wav,catat 1 beras,beras,1.0,manual,jimnas,add_item,,,2.112,,,844,data\features\844.npy,133
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_846.wav,manual_846.wav,catat 1 beras,beras,1.0,manual,jimnas,add_item,,,2.048,,,845,data\features\845.npy,129
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_847.wav,manual_847.wav,catat 5 telur,telur,5.0,manual,jimnas,add_item,,,2.624,,,846,data\features\846.npy,165
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_848.wav,manual_848.wav,catat 5 kopi,kopi,5.0,manual,jimnas,add_item,,,2.176,,,847,data\features\847.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_849.wav,manual_849.wav,catat 3 sabun,sabun,3.0,manual,jimnas,add_item,,,2.208,,,848,data\features\848.npy,139
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_850.wav,manual_850.wav,catat 4 sabun,sabun,4.0,manual,jimnas,add_item,,,2.176,,,849,data\features\849.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_851.wav,manual_851.wav,catat 3 minyak,minyak,3.0,manual,mujadid,add_item,,,1.558,,,850,data\features\850.npy,98
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_852.wav,manual_852.wav,catat 3 susu,susu,3.0,manual,mujadid,add_item,,,1.75,,,851,data\features\851.npy,110
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_853.wav,manual_853.wav,catat 4 beras,beras,4.0,manual,mujadid,add_item,,,2.336,,,852,data\features\852.npy,147
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_854.wav,manual_854.wav,catat 1 mie,mie,1.0,manual,mujadid,add_item,,,1.6,,,853,data\features\853.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_855.wav,manual_855.wav,catat 5 teh,teh,5.0,manual,mujadid,add_item,,,1.536,,,854,data\features\854.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_856.wav,manual_856.wav,catat 4 mie,mie,4.0,manual,mujadid,add_item,,,2.476,,,855,data\features\855.npy,155
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_857.wav,manual_857.wav,catat 3 teh,teh,3.0,manual,mujadid,add_item,,,1.376,,,856,data\features\856.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_858.wav,manual_858.wav,catat 4 gula,gula,4.0,manual,mujadid,add_item,,,1.76,,,857,data\features\857.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_859.wav,manual_859.wav,catat 2 sabun,sabun,2.0,manual,mujadid,add_item,,,1.984,,,858,data\features\858.npy,125
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_860.wav,manual_860.wav,catat 2 air mineral,air mineral,2.0,manual,mujadid,add_item,,,2.432,,,859,data\features\859.npy,153
